¾­¶È,Î³¶È
116.326275,39.99931
116.326325,39.999195
116.326306,39.999171
116.326332,39.999281
116.326328,39.999524
116.326425,39.999637
116.326534,39.999771
116.326406,40.000007
116.32634,40.000214
116.326278,40.000478
116.326251,40.000619
116.326256,40.000892
116.326279,40.00111
116.326256,40.001392
116.326271,40.001658
116.32605,40.001868
116.325983,40.002111
116.325726,40.002105
116.325468,40.002098
116.325238,40.002094
116.325043,40.002174
116.324986,40.002285
116.324913,40.002421
116.324902,40.002685
116.324905,40.002954
116.324654,40.00324
116.324455,40.003256
116.324275,40.003308
116.324225,40.003465
116.324209,40.003582
116.324183,40.003714
116.324187,40.004046
116.324196,40.004383
116.324158,40.004685
116.32413,40.004818
116.324183,40.005136
116.324224,40.005291
116.324267,40.005708
116.324286,40.006185
116.32425,40.006445
116.324199,40.006657
116.323991,40.006792
116.323779,40.006831
116.323548,40.006837
116.323291,40.006875
116.323031,40.006879
116.32272,40.006871
116.322458,40.006874
116.3222,40.006883
116.322093,40.00697
116.322006,40.007003
116.321997,40.007164
116.32199,40.007367
116.321828,40.007538
116.321508,40.007689
116.321172,40.007654
116.320971,40.007634
116.320675,40.007611
116.320376,40.007635
116.320176,40.007719
116.320109,40.007864
116.319982,40.007895
116.320002,40.007856
116.320028,40.007847
116.320039,40.007847
116.320031,40.007848
116.320031,40.007848
116.320038,40.007849
116.320056,40.007859
116.320078,40.007871
116.320092,40.007884
116.320108,40.007896
116.32022,40.0079
116.320292,40.007865
116.320278,40.007826
116.320283,40.007769
116.320215,40.007749
116.320278,40.007727
116.320298,40.007712
116.320395,40.007658
116.320474,40.007649
116.320489,40.007636
116.320796,40.00685
116.320357,40.007378
116.3204,40.007476
116.320543,40.0075
116.320516,40.007549
116.320542,40.007578
116.320513,40.007582
116.320553,40.007589
116.320656,40.007613
116.320606,40.007657
116.320519,40.00768
116.320397,40.007693
116.320394,40.007673
116.320363,40.007643
116.320401,40.007631
116.320406,40.007637
116.320406,40.007637
116.320414,40.007633
116.320411,40.007574
