¾­¶È,Î³¶È
121.546504,31.297001
121.546598,31.296995
121.546653,31.296893
121.546699,31.296842
121.546742,31.29676
121.546802,31.296688
121.546803,31.296615
121.546836,31.296544
121.546938,31.296545
121.546994,31.296528
121.547031,31.296484
121.547053,31.29646
121.547052,31.296451
121.547083,31.296439
121.547133,31.296434
121.547146,31.296433
121.547145,31.296413
121.547173,31.296343
121.547249,31.296251
121.547298,31.296156
121.547348,31.296062
121.547404,31.295974
121.547467,31.295882
121.547527,31.295784
121.547593,31.295683
121.547651,31.295594
121.547657,31.295507
121.547601,31.295423
121.547513,31.295372
121.547447,31.295307
121.54738,31.295248
121.547328,31.2952
121.547373,31.295215
121.547405,31.295276
121.547429,31.295307
121.547473,31.295347
121.547525,31.295394
121.547585,31.295442
121.54761,31.295471
121.547596,31.295442
121.547545,31.295387
121.547461,31.295336
121.547396,31.295296
121.547396,31.295296
121.547389,31.29529
121.547374,31.295295
121.547374,31.295295
121.54737,31.295297
121.54739,31.295308
121.547412,31.295304
121.547404,31.295308
121.547404,31.295308
121.547408,31.295316
121.547409,31.295306
121.547399,31.295301
121.547395,31.295298
121.54739,31.295295
121.547389,31.295293
