¾­¶È,Î³¶È
116.415403,39.989874
116.415405,39.989814
116.415415,39.989746
116.415438,39.989659
116.415481,39.989568
116.415561,39.989434
116.415523,39.989361
116.415489,39.989253
116.415494,39.989178
116.415489,39.989085
116.415514,39.988991
116.415524,39.988901
116.415528,39.988813
116.415496,39.988718
116.415473,39.98853
116.415456,39.988446
116.415424,39.988353
116.415391,39.988258
116.41539,39.988191
116.415383,39.988099
116.415383,39.988003
116.41537,39.98794
116.415256,39.987841
116.415128,39.987735
116.415051,39.987704
116.415013,39.98767
116.414988,39.987641
116.415013,39.987629
116.415018,39.987606
116.415013,39.9876
116.415004,39.987601
116.414968,39.98761
116.414836,39.987623
116.414761,39.987626
116.414681,39.987638
116.414596,39.987646
116.414501,39.987646
116.414401,39.987643
116.414268,39.987653
116.414116,39.987658
116.413965,39.987688
116.413581,39.987761
116.413373,39.987754
116.413209,39.987854
116.413043,39.987856
116.412843,39.987908
116.412693,39.987921
116.412543,39.987989
116.412398,39.988026
116.412279,39.988013
116.411976,39.988015
116.411835,39.988009
116.411681,39.988006
116.411538,39.987961
116.4114,39.987923
116.411258,39.987876
116.411123,39.987848
116.411001,39.987806
116.410868,39.98778
116.41059,39.987766
116.410455,39.987763
