¾­¶È,Î³¶È
116.306443,40.014535
116.30649,40.014629
116.306449,40.014487
116.306449,40.014487
116.306446,40.014495
116.306467,40.014502
116.306427,40.014501
116.306393,40.014481
116.306367,40.013746
116.306418,40.01376
116.306424,40.013771
116.306456,40.013769
116.306486,40.013757
116.306512,40.013749
116.306512,40.013749
116.30651,40.013754
116.306499,40.013778
116.306511,40.013851
116.306457,40.01393
116.306445,40.014006
116.306362,40.014072
116.306316,40.014075
116.30626,40.014067
116.306188,40.014033
116.306142,40.014
116.306131,40.013936
116.306155,40.01381
116.306176,40.013706
116.306229,40.013624
116.306248,40.013619
116.306291,40.01362
116.306386,40.013676
116.306447,40.013664
116.306426,40.013608
116.306447,40.013572
116.306516,40.013581
116.306612,40.013542
116.306724,40.013496
116.306825,40.013391
116.306921,40.013329
116.307015,40.013258
116.307076,40.013173
116.307124,40.013074
116.307246,40.013041
116.307345,40.013034
116.307476,40.013043
116.307588,40.012985
116.307668,40.01297
116.307775,40.012976
116.307899,40.01296
116.308039,40.012982
116.308174,40.013016
116.308297,40.013011
116.308418,40.013026
116.308571,40.013066
116.308695,40.013068
