¾­¶È,Î³¶È
116.472908,39.846758
116.47232,39.847168
116.47174,39.847576
116.471161,39.847976
116.470586,39.848378
116.470016,39.848778
116.469443,39.84918
116.468878,39.849576
116.468316,39.849969
116.467206,39.850753
116.466653,39.851139
116.466108,39.851518
116.465554,39.851899
116.465013,39.852279
116.464474,39.852669
116.463938,39.853046
116.463406,39.853416
116.462876,39.853788
116.461826,39.854524
116.461296,39.854883
116.460781,39.855234
116.460264,39.855591
116.459756,39.855946
116.459258,39.856298
116.45876,39.856649
116.458269,39.856998
116.457783,39.857344
116.456836,39.858045
116.456356,39.858388
116.45588,39.858723
116.455393,39.859059
116.454916,39.859389
116.454444,39.859721
116.453968,39.860048
116.453499,39.860378
116.453018,39.860713
116.452069,39.861373
116.451585,39.861696
116.451104,39.862028
116.450635,39.862359
116.45016,39.862696
116.449681,39.863026
116.449203,39.863361
116.448726,39.863698
116.448249,39.864021
116.447266,39.864671
116.446756,39.864983
116.446264,39.865293
116.445746,39.865596
116.445224,39.865886
116.444696,39.866164
116.444176,39.866441
116.443653,39.866706
116.443121,39.866953
116.44204,39.867431
116.441499,39.86765
116.440953,39.867875
116.440409,39.868066
116.43987,39.868261
116.439326,39.868436
116.438781,39.868599
116.438229,39.868746
116.437693,39.868886
116.436618,39.869159
116.436078,39.869281
116.435541,39.869395
116.435008,39.869503
116.434474,39.869598
116.433941,39.869683
116.433411,39.869753
116.432886,39.869824
116.432364,39.869886
116.431316,39.869989
