¾­¶È,Î³¶È
116.327522,39.993815
116.327459,39.993782
116.327333,39.993792
116.327203,39.993838
116.327106,39.993856
116.326887,39.993883
116.326748,39.993896
116.326677,39.993874
116.326709,39.993787
116.326698,39.993681
116.326675,39.993576
116.326651,39.993478
116.326601,39.993401
116.326628,39.993342
116.326647,39.993347
116.326624,39.993329
116.326643,39.993303
116.326662,39.993275
116.326763,39.993185
116.32672,39.993196
116.326743,39.993168
116.326775,39.993107
116.326781,39.993033
116.326801,39.992996
116.326847,39.992901
116.326837,39.992807
116.326849,39.992677
116.326805,39.992535
116.32676,39.992481
116.326763,39.992392
116.326848,39.992332
116.32691,39.99225
116.326876,39.992165
116.326879,39.99207
116.326892,39.991933
116.326877,39.991823
116.326873,39.991735
116.326886,39.991648
116.326891,39.991538
116.326889,39.991426
116.326893,39.99131
116.326887,39.991152
116.326874,39.991033
116.326883,39.990912
116.326896,39.990777
116.326926,39.990676
116.32692,39.990601
116.32696,39.990522
116.326946,39.990445
116.326977,39.990353
116.327001,39.990256
116.327035,39.990161
116.327068,39.990069
116.327077,39.989975
