¾­¶È,Î³¶È
116.3302667,39.9761
116.331,39.97541667
116.3331333,39.97543333
116.3393833,39.95836667
116.3397833,39.95621667
116.3405667,39.95203333
116.3364667,39.96546667
116.3302833,39.9921
116.3314167,39.99143333
116.3322333,39.99155
116.32635,39.99153333
116.3247333,39.99185
116.3231333,39.99151667
116.3218833,39.99143333
116.31705,39.9914
116.3151,39.99128333
116.3105667,39.99105
116.30925,39.99081667
116.3055333,39.99066667
116.30485,39.98996667
116.3037333,39.98988333
116.3007167,39.98965
116.2991667,39.98981667
116.29835,39.98968333
116.2978833,39.99001667
116.2975333,39.99015
