¾­¶È,Î³¶È
116.32434,39.977886
116.327569,39.979301
116.327512,39.979351
116.327418,39.979405
116.327305,39.97949
116.327148,39.979495
116.327159,39.979586
116.327195,39.979685
116.327258,39.979763
116.327324,39.979843
116.327392,39.979865
116.32747,39.9799
116.327472,39.979933
116.327468,39.979951
116.327464,39.979959
116.327464,39.979957
116.327464,39.979957
116.327465,39.97995
116.327458,39.979962
116.327443,39.979995
116.327273,39.979951
116.327311,39.980041
116.3273,39.979929
116.327198,39.980032
116.327158,39.980109
116.327217,39.980337
116.327272,39.980732
116.327357,39.980904
116.327375,39.980857
116.32735,39.980909
116.327315,39.981
116.327376,39.981171
116.327402,39.98126
116.32742,39.981367
116.327428,39.981376
116.327479,39.981306
116.327626,39.981295
116.327762,39.981311
116.327903,39.981332
116.328001,39.981383
116.32803,39.981377
116.328126,39.981401
116.328138,39.981407
116.328153,39.98139
116.328153,39.98139
116.328154,39.981388
116.32818,39.981393
116.328236,39.981444
116.328026,39.98146
116.327865,39.981478
116.327709,39.981466
116.32756,39.981465
116.327459,39.98143
116.327409,39.981338
116.327391,39.981238
116.327368,39.981146
116.327353,39.981043
116.327349,39.980911
116.327371,39.980783
116.327412,39.98069
116.327401,39.980607
116.327384,39.980512
116.327374,39.980412
116.32736,39.980314
116.327401,39.980189
