¾­¶È,Î³¶È
117.202368,39.136343
117.202241,39.136414
117.202089,39.136476
117.201974,39.136579
117.201873,39.136664
117.201764,39.13673
117.201658,39.136799
117.201551,39.136871
117.201443,39.136966
117.201296,39.137171
117.201208,39.137243
117.201103,39.137325
117.201013,39.137403
117.200925,39.137483
117.200831,39.137566
117.20074,39.137654
117.200656,39.137741
117.200573,39.137831
117.200401,39.137996
117.200306,39.138085
117.200218,39.138158
117.200131,39.13824
117.200031,39.138309
117.199933,39.138383
117.199838,39.138456
117.199746,39.138533
117.199654,39.138611
117.199474,39.138763
117.199384,39.138843
117.199298,39.138926
117.199209,39.139008
117.199128,39.139089
117.19905,39.139178
117.198969,39.139266
117.198891,39.139354
117.198821,39.139443
117.1987,39.139633
117.198629,39.139735
117.198568,39.13983
117.198484,39.139936
117.198429,39.140035
117.198381,39.140131
117.198336,39.140228
117.198288,39.140331
117.198246,39.14044
117.198188,39.140644
117.198165,39.140749
117.19815,39.140853
117.198134,39.140958
117.198128,39.141064
117.19812,39.141171
117.198111,39.14128
117.198111,39.141379
117.198114,39.141479
117.198131,39.141683
117.198146,39.141785
117.198168,39.141883
117.198193,39.141986
117.198221,39.142088
117.198256,39.142183
117.198295,39.14228
117.19834,39.142378
117.198383,39.142475
117.198481,39.142664
117.198538,39.142751
117.19859,39.14284
117.198646,39.142931
117.1987,39.14302
117.198756,39.143109
117.198826,39.143198
117.198901,39.143283
117.198976,39.143368
117.199151,39.14353
117.199243,39.143608
117.199338,39.143679
117.199436,39.143758
117.199533,39.143831
117.199635,39.143904
117.199765,39.143983
117.199881,39.144053
