¾­¶È,Î³¶È
116.299373,40.037185
116.299433,40.037065
116.299556,40.036793
116.299621,40.036663
116.299676,40.03653
116.299708,40.036411
116.299778,40.036268
116.299846,40.036124
116.299911,40.035974
116.300148,40.035441
116.300206,40.03532
116.300258,40.035213
116.300209,40.035221
116.300225,40.035173
116.300243,40.035128
116.300241,40.0351
116.30025,40.035095
116.300243,40.035096
116.300248,40.035103
116.300253,40.035104
116.300248,40.035104
116.300243,40.035104
116.300243,40.035104
116.300243,40.035104
116.300243,40.035104
116.300241,40.035104
116.300241,40.035104
116.300241,40.035104
116.300241,40.035104
116.300241,40.035104
116.300241,40.035106
116.300241,40.035106
116.300241,40.035106
116.300241,40.035106
116.300241,40.035106
116.300241,40.035106
116.300241,40.035106
116.300241,40.035106
116.300241,40.035106
116.300241,40.035108
116.300241,40.035108
116.300241,40.035108
116.300241,40.035108
116.300241,40.035108
116.300241,40.03511
116.300254,40.03509
116.300271,40.035063
116.300288,40.035033
116.300303,40.034998
116.300325,40.034953
116.300349,40.034901
116.300376,40.034843
116.300403,40.034785
116.300431,40.034721
116.300475,40.034588
116.300495,40.034536
116.30051,40.034491
116.300523,40.034459
116.300679,40.034251
116.300703,40.034168
