¾­¶È,Î³¶È
121.546738,31.295852
121.546769,31.295851
121.546763,31.295802
121.546743,31.295794
121.546708,31.295749
121.546661,31.295715
121.54659,31.295684
121.546566,31.295663
121.546513,31.295615
121.546479,31.295594
121.546393,31.295537
121.546387,31.295506
121.546377,31.295466
121.546385,31.295442
121.546365,31.295384
121.5464,31.295329
121.546399,31.295264
121.547082,31.294972
121.547006,31.294986
121.546818,31.295168
121.54678,31.295138
121.546756,31.295108
121.546756,31.295025
121.546733,31.29497
121.546709,31.294912
121.546694,31.294835
121.546655,31.294779
121.546519,31.294857
121.546454,31.29482
121.546422,31.294777
121.546363,31.294747
121.546289,31.294706
121.546243,31.294585
121.546186,31.294572
121.546148,31.294517
121.546086,31.294523
121.546046,31.294502
121.546005,31.29447
121.545955,31.294452
121.545889,31.294396
121.545823,31.294315
121.545793,31.294252
121.545768,31.2942
121.545767,31.29414
121.545798,31.294081
121.545837,31.294031
121.545909,31.293986
121.54592,31.293943
121.545943,31.293908
121.545969,31.293857
121.545988,31.293811
121.546007,31.293748
121.545981,31.293679
121.54596,31.293655
121.545948,31.293643
121.545923,31.29363
121.545722,31.293807
121.545677,31.293856
121.545578,31.293984
121.545411,31.29415
121.54523,31.294436
121.54503,31.294776
121.544753,31.295217
121.544441,31.295705
121.544092,31.296267
121.543741,31.296905
121.543384,31.297516
121.543019,31.298099
121.542637,31.29867
121.54231,31.299222
121.542059,31.299694
121.541952,31.300094
121.541837,31.30046
121.541691,31.300811
121.54178,31.300766
121.541843,31.300627
121.541928,31.300351
121.542004,31.300007
121.541965,31.299881
121.541821,31.30002
121.541635,31.300279
121.541514,31.300508
121.541359,31.300779
121.541176,31.301075
121.54103,31.301403
121.540931,31.301736
121.540831,31.302125
121.540807,31.302492
121.540803,31.302843
121.540792,31.303036
121.540799,31.303017
121.540812,31.302987
121.54082,31.302996
121.540824,31.303015
121.540805,31.303035
121.54078,31.303037
