¾­¶È,Î³¶È
116.339054,39.974177
116.338949,39.974123
116.339005,39.974121
116.339045,39.974143
116.339032,39.974136
116.339096,39.974184
116.339043,39.974199
116.339001,39.974229
116.338954,39.974243
116.338876,39.974243
116.338786,39.97424
116.338702,39.974236
116.338669,39.974208
116.338627,39.974173
116.338585,39.974031
116.338571,39.973959
116.338587,39.973914
116.338501,39.973839
116.338474,39.973776
116.338469,39.973741
116.338457,39.97367
116.338452,39.973606
116.338466,39.973541
116.33846,39.973467
116.33845,39.973427
116.338463,39.973366
116.33848,39.973285
116.338494,39.973202
116.338474,39.973149
116.3385,39.9731
116.338508,39.973045
116.338536,39.973004
116.338571,39.972944
116.338605,39.972896
116.338663,39.972854
116.338712,39.972852
116.33879,39.972966
116.338909,39.972992
116.339031,39.972998
116.339092,39.973019
116.339193,39.973086
116.339284,39.973098
116.339366,39.973084
116.339448,39.973078
116.339483,39.972922
116.33952,39.972863
116.339576,39.972875
116.339619,39.972895
116.339631,39.972932
116.339609,39.972991
116.339623,39.973047
116.339617,39.973114
116.339622,39.973174
116.339622,39.973219
116.339606,39.9733
116.339617,39.973336
116.339565,39.973398
116.339536,39.973409
116.339492,39.973409
116.33949,39.97343
116.339482,39.973436
116.339478,39.97344
116.339478,39.973445
116.339478,39.973445
116.339476,39.973452
116.339475,39.973438
116.339458,39.973429
116.339445,39.973513
116.339416,39.973636
116.339407,39.973757
116.339404,39.973849
116.339385,39.974028
116.339385,39.974126
116.339417,39.974293
116.339433,39.974415
116.339419,39.974526
116.339384,39.974621
116.33936,39.974728
116.33936,39.974836
116.339293,39.974947
116.33918,39.975013
116.339065,39.975043
